rxn_id,has_energy,energy_source,atp_synthase_heuristic,abc_transporter_heuristic,stored_bounds_heuristic,mmdeltag_band_heuristic,low_energy_heuristic,default_heuristic,cascade_winner,cascade_operator
rxn00355,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00356,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00357,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00358,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00359,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00360,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00361,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00362,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00363,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00364,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00365,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00366,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00367,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00368,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00369,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00370,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00371,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00372,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00373,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00374,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00375,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00376,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00377,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00378,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00379,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00380,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00381,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00382,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00383,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00384,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00385,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00386,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00387,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00388,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00389,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00390,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00391,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00392,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00393,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00394,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00395,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00396,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00397,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00398,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00399,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00400,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00401,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00402,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00403,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00404,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00405,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00406,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00407,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00408,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00409,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00410,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00411,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00412,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00413,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00414,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00415,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00416,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00417,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00418,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn00419,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00420,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00421,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00422,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00423,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00424,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00425,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00426,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00427,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00428,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00429,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00430,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00431,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00432,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00433,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00434,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00435,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00436,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00437,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00438,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00439,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00440,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00441,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00442,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00443,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00444,1,,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00445,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00447,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00448,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00449,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00450,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00451,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00452,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00453,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00454,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00455,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00456,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00457,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00458,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00459,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00460,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00461,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00462,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00463,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00464,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00465,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00466,1,,-,-,-,-,-,=,default_heuristic,=
rxn00467,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00468,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00469,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00470,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00471,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00472,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00473,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00474,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00475,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00476,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00477,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00478,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00479,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00480,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00481,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00482,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00483,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00484,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00485,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00486,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00487,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00488,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00489,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00490,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00491,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00492,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00493,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00494,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00495,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00496,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00497,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00498,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00499,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00500,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00501,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00502,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00503,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00504,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00505,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00506,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00507,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00508,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00509,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00510,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00511,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00512,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00513,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00514,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00515,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00516,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00517,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00518,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00519,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00520,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00521,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00522,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00523,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00524,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00525,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00526,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00527,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00528,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00529,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00530,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00531,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00532,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn00533,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00534,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00535,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00536,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00537,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00538,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00539,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00540,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00541,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00542,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00543,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00544,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00545,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00546,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00547,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00548,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00549,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00550,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00551,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00552,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00553,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00554,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00555,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00556,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00557,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00558,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00559,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00560,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00561,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00562,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00563,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00564,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00565,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00566,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00567,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00568,1,eQuilibrator,-,-,<,-,<,=,stored_bounds_heuristic,<
rxn00569,1,eQuilibrator,-,-,<,-,<,=,stored_bounds_heuristic,<
rxn00570,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00571,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00572,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00573,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00574,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00575,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00577,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00578,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00579,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00580,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00581,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00582,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00583,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00584,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00585,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00586,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00587,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00588,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00589,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00590,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00591,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00592,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00593,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00594,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00595,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00596,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00597,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00598,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00599,1,eQuilibrator,-,-,-,=,>,=,mmdeltag_band_heuristic,=
rxn00600,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00601,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00602,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00603,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00604,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00605,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00606,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00607,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00608,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00609,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00610,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00611,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00612,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00613,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00614,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00615,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00616,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00617,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00618,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00619,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00620,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00621,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00622,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00623,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00624,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00625,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00626,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00627,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00629,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00630,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00631,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00632,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00633,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00634,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00635,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00636,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00638,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00639,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00640,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00641,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00642,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00643,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00644,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00645,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00646,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00647,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00649,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00650,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00651,1,,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00652,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00653,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00654,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00655,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00656,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00657,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00658,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00659,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00660,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00661,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00662,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00663,1,,-,-,-,-,<,=,low_energy_heuristic,<
rxn00664,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00665,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00666,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00667,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00668,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00669,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00670,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00671,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00672,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00673,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00674,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00675,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn00676,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00677,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00678,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00679,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn00680,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn00681,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn00682,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00684,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00685,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00686,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00687,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00688,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn00689,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00690,1,eQuilibrator,-,-,-,=,>,=,mmdeltag_band_heuristic,=
rxn00691,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00692,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00693,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00695,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00696,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00697,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn00698,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00699,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00700,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00701,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00702,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn00703,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00704,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00705,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn00706,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00707,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn00708,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn00709,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
